Station,Year,max_temp,min_temp,humadity,Total Rainfall (mm),Cloud Coverage (Octs),Sunshine (Hours),Wind Speed (m/s),Amon_area,Amon_production,Aus_area,Aus_production,Jute_area,Jute_production
Bhola,1972,30.43083333,21.18166667,83.2475,140.4166667,2.963333333,,0.979166667,,,,,,
Bogra,1972,30.84916667,20.605,72.29583333,103.9166667,2.6225,8.1575,0.9575,598645,297250,210665,58020,48380,111010
Chandpur,1972,30.21916667,21.71333333,79.04333333,160.1666667,2.909166667,,1.028333333,,,,,,
Chittagong,1972,30.105,21.44416667,78.95666667,154.5,3.965833333,6.95,2.948333333,546425,299685,197320,95810,445,1375
Chuadanga,1972,,,,0,,,,,,,,,
Comilla,1972,30.7525,21.43333333,80.22583333,122.5833333,3.581666667,,2.160833333,946545,431115,502410,169950,130730,384345
Cox's Bazar,1972,29.87416667,21.32666667,77.95083333,177.3333333,3.749166667,8.074166667,2.350833333,,,,,,
Dhaka,1972,30.51416667,20.92333333,74.7675,150.6666667,3.664166667,7.005,1.423333333,682250,302490,406315,150285,192590,622465
Dinajpur,1972,31.42166667,19.62833333,74.2325,100.1666667,2.3825,,0.568333333,792830,285855,303370,103045,51100,91705
Faridpur,1972,30.38416667,19.81083333,76.38083333,136.8333333,3.303333333,,1.2025,592870,127105,435560,117600,164305,329715
Feni,1972,,,,0,,,,,,,,,
Hatiya,1972,29.37666667,22.10916667,80.3725,242.5833333,3.51,,1.899166667,,,,,,
Ishurdi,1972,31.62916667,20.005,69.98916667,79,3.040833333,,2.281666667,,,,,,
Jessore,1972,31.32666667,20.25166667,73.41333333,72.5,3.19,7.161666667,2.15,574785,222240,626820,203210,123000,354040
Khepupara,1972,,,,0,,,,,,,,,
Khulna,1972,31.57083333,22.04833333,78.97333333,118.75,2.8625,,0.8225,761105,217995,93475,40365,23485,57120
Kutubdia,1972,,,,0,,,,,,,,,
M. Court,1972,29.8325,20.40333333,77.9525,183.8333333,3.0125,,1.075833333,,,,,,
Madaripur,1972,,,,0,,,,,,,,,
Mongla,1972,,,,0,,,,,,,,,
Mymensingh,1972,29.5475,20.3,77.85333333,151.1666667,3.690833333,,0.590833333,1045000,530070,720075,222270,171585,383905
Patuakhali,1972,,,,0,,,,606070,221715,101145,29925,1765,3250
Rajshahi,1972,31.05583333,20.77083333,71.69,76.75,2.880833333,,1.001666667,928840,349600,442885,132530,66875,138360
Rangamati,1972,31.1775,22.31083333,76.88916667,114.5,3.683333333,,1.505,,,,,,
Rangpur,1972,32.0375,16.57,84.4475,122.1666667,2.693333333,,0.803333333,1294500,751570,916865,278480,308640,761010
Sandwip,1972,29.84833333,23.15583333,82.59916667,292.75,2.675,,2.221666667,,,,,,
Satkhira,1972,30.96333333,21.23166667,76.90916667,106.5833333,2.903333333,,1.085,,,,,,
Sitakunda,1972,,,,0,,,,,,,,,
Srimongal,1972,30.63416667,18.20666667,83.77333333,165.75,3.134166667,,0.786666667,,,,,,
Syedpur,1972,,,,0,,,,,,,,,
Sylhet,1972,29.1275,19.57916667,76.6925,314.75,4.245833333,7.513333333,1.245,1075590,497775,329135,132080,23150,56950
Tangail,1972,,,,0,,,,361820,151475,199870,67905,120495,325730
Teknaf,1972,,,,0,,,,,,,,,
Ambagan,1999,31.14416667,22.285,,0,,,,,,,,,
Barisal,1999,31.18166667,21.2825,84.12583333,162.9166667,3.9925,5.61,1.085,820960,342100,354310,125450,3210,8860
Bhola,1999,30.61416667,21.85333333,84.72416667,217.8333333,3.338333333,4.160833333,0.5975,,,,,,
Bogra,1999,31.09416667,21.62583333,79.0675,134.1666667,3.255833333,6.686666667,0.9775,529900,347760,26640,16870,14030,58220
Chandpur,1999,30.7,22.33583333,80.80333333,218.4166667,3.204166667,5.444166667,0.6125,,,,,,
Chittagong,1999,31.30416667,22.22833333,81.41833333,268.75,3.709166667,6.75,2.251666667,455640,399950,112700,77210,,
Chuadanga,1999,31.9775,21.325,,0,,,0.909166667,,,,,,
Comilla,1999,30.65083333,21.52833333,82.5225,195.9166667,3.593333333,6.860833333,1.2475,567600,336120,241660,119600,52130,186620
Cox's Bazar,1999,31.61333333,22.58833333,81.42166667,357.0833333,3.448333333,7.315833333,1.411666667,,,,,,
Dhaka,1999,31.52416667,22.05166667,75.73916667,197.8333333,3.708333333,6.161666667,0.510833333,277420,112120,117890,37360,70400,242180
Dinajpur,1999,30.47333333,20.68916667,81.06083333,211.3333333,3.206666667,6.095833333,0.630833333,943070,473000,83890,39620,52250,155180
Faridpur,1999,31.06166667,21.76916667,79.6675,175.4166667,3.164166667,6.596666667,1.479166667,390940,136560,378610,117650,201950,842130
Feni,1999,30.62916667,21.66833333,81.37333333,283.75,3.683333333,6.491666667,0.8825,,,,,,
Hatiya,1999,29.61416667,22.29583333,82.67083333,303.8333333,3.270833333,6.323333333,1.54,,,,,,
Ishurdi,1999,31.49166667,21.23416667,78.13166667,146,3.3325,6.746666667,1.2025,,,,,,
Jessore,1999,32.33416667,21.3275,80.12083333,122.25,3.536666667,6.531666667,1.840833333,656380,475630,247250,143410,114360,503180
Khepupara,1999,30.64833333,22.25416667,82.44583333,276.1666667,3.440833333,6.230833333,1.776666667,,,,,,
Khulna,1999,31.7725,21.88833333,80.67666667,142.5,3.305,6.866666667,1.094166667,886930,601310,46960,32120,21210,95440
Kutubdia,1999,30.025,22.71166667,83.78583333,263.0833333,3.299166667,7.326666667,1.820833333,,,,,,
M. Court,1999,30.61916667,22.32333333,82.7225,275.1666667,3.555,6.578333333,1.128333333,,,,,,
Madaripur,1999,30.99166667,22.0925,81.74583333,174.9166667,3.508333333,5.313333333,0.598333333,,,,,,
Mongla,1999,31.20833333,22.70416667,80.98833333,181.5833333,3.28,,1.590833333,,,,,,
Mymensingh,1999,30.56833333,21.345,81.48166667,181.1666667,3.355833333,6.205,1.263333333,477100,236200,216520,106660,40210,129880
Patuakhali,1999,30.895,22.14916667,83.315,234.75,3.704166667,5.333333333,0.955833333,790300,422600,213740,104040,1860,3660
Rajshahi,1999,31.67583333,21.17333333,79.57,155.1666667,3.265833333,7.0525,1.018333333,915420,732660,177290,97920,40440,140730
Rangamati,1999,31.25833333,21.28166667,80.45,229.5,3.951666667,6.765,0.955833333,21110,20180,10740,6650,280,1410
Rangpur,1999,30.1,20.77333333,82.185,244.25,3.4075,6.741666667,1.178333333,1268330,762280,127930,55250,246030,880790
Sandwip,1999,30.2375,22.7425,85.2125,341.5833333,3.785,7.169166667,1.170833333,,,,,,
Satkhira,1999,31.65166667,20.53916667,79.7725,134.6666667,3.245833333,6.866666667,0.8175,,,,,,
Sitakunda,1999,31.2425,21.16166667,83.05166667,275.1666667,3.570833333,5.0725,1.184166667,,,,,,
Srimongal,1999,31.645,19.88333333,80.15083333,176.3333333,3.826666667,6.733333333,0.694166667,,,,,,
Syedpur,1999,30.59666667,20.73666667,74.10666667,0,3.510833333,,,,,,,,
Sylhet,1999,31.17833333,21.28083333,79.00416667,277.6666667,4.206666667,6.395833333,1.283333333,1049330,641100,375070,192880,1520,4230
Tangail,1999,31.07166667,21.23166667,81.52833333,116.75,3.633333333,6.498333333,1.13,162880,69010,83170,20430,73480,257180
Teknaf,1999,30.725,22.50833333,81.22333333,393.3333333,3.3625,6.646666667,0.740833333,,,,,,
Ambagan,2000,30.59666667,21.64916667,,0,,,,,,,,,
Barisal,2000,30.69666667,20.91916667,84.26166667,145.5833333,4.115,5.786666667,0.996666667,876760,532156,352910,170860,3500,6130
Bhola,2000,30.2425,21.58916667,83.78333333,169.25,3.509166667,4.483333333,0.601666667,,,,,,
Bogra,2000,30.21083333,21.12583333,79.68416667,153.1666667,3.576666667,6.393333333,0.884166667,579900,441180,26370,17560,14440,61950
Chandpur,2000,30.18833333,21.88,79.30833333,148.75,3.34,5.663333333,0.4625,,,,,,
Chittagong,2000,30.62166667,21.64833333,79.36916667,278.6666667,3.851666667,6.761666667,1.949166667,614440,570110,106060,80160,,
Chuadanga,2000,31.4175,21.11333333,,0,,,0.736666667,,,,,,
Comilla,2000,30.26916667,20.93916667,82.565,170.3333333,3.863333333,6.634166667,1.168333333,832240,538360,218400,117650,29810,111790
Cox's Bazar,2000,31.06833333,21.94166667,81.05,392.25,3.635,7.451666667,1.388333333,,,,,,
Dhaka,2000,30.12833333,21.85833333,74.45166667,182.75,3.905833333,6.243333333,0.76,426970,241720,123520,40990,60150,210530
Dinajpur,2000,29.80833333,19.99333333,81.12666667,124.8333333,3.255833333,6.184166667,0.565833333,1034870,630180,72270,34120,45160,142710
Faridpur,2000,30.47083333,21.43083333,80.21666667,164.9166667,3.375,6.373333333,1.243333333,534010,265530,373810,133270,175710,711630
Feni,2000,30.06583333,21.29166667,80.17,304.25,3.853333333,6.550833333,0.953333333,,,,,,
Hatiya,2000,29.445,21.52083333,83.58833333,289.8333333,3.4675,6.555833333,1.844166667,,,,,,
Ishurdi,2000,30.61666667,20.74083333,80.77583333,150.6666667,3.450833333,6.386666667,1.015,,,,,,
Jessore,2000,31.78166667,20.85666667,80.47916667,150.9166667,3.765833333,7.445833333,1.766666667,762940,691260,247890,134770,69580,301980
Khepupara,2000,30.2725,22.12333333,82.16666667,240.4166667,3.549166667,6.201666667,1.885,,,,,,
Khulna,2000,31.56583333,21.2925,81.00916667,144,3.441666667,7.005,0.8025,922940,740020,52020,32700,17710,81470
Kutubdia,2000,29.9575,21.87916667,81.90916667,261.5,3.389166667,7.105833333,1.426666667,,,,,,
M. Court,2000,30.285,21.905,82.82833333,234,3.630833333,6.6875,1.184166667,,,,,,
Madaripur,2000,30.9475,21.68916667,82.52416667,159.75,3.529166667,5.58,0.4075,,,,,,
Mongla,2000,30.9725,22.49833333,80.73583333,149.9166667,3.366666667,,1.488333333,,,,,,
Mymensingh,2000,29.63083333,20.83416667,83.05333333,188.8333333,3.680833333,5.670833333,1.369166667,612230,467410,194930,100660,34040,119140
Patuakhali,2000,30.84916667,21.89333333,83.8025,177.5,3.918333333,5.7175,1.1725,822480,518740,223510,111820,910,1740
Rajshahi,2000,30.7025,20.65333333,80.88833333,139.1666667,3.396666667,6.450833333,0.908333333,970660,800330,174110,104380,37050,130420
Rangamati,2000,30.23583333,20.655,81.75916667,227.75,3.82,6.558333333,0.749166667,24080,21650,11370,7320,70,340
Rangpur,2000,29.46,20.085,80.97833333,145.4166667,3.630833333,6.340833333,1.365833333,1435000,1181190,46500,21440,220360,835160
Sandwip,2000,29.56666667,22.105,85.66,346,3.796666667,6.454166667,1.2625,,,,,,
Satkhira,2000,31.20916667,21.00166667,78.6,166.8333333,3.359166667,7.121666667,0.759166667,,,,,,
Sitakunda,2000,30.745,20.68,82.43333333,288,3.618333333,5.113333333,1.068333333,,,,,,
Srimongal,2000,30.15333333,19.45666667,82.72333333,260.5833333,4.111666667,6.653333333,0.669166667,,,,,,
Syedpur,2000,29.94416667,19.99333333,78.2475,0,3.320833333,,1.353333333,,,,,,
Sylhet,2000,29.4375,20.52666667,80.85583333,376.0833333,4.451666667,5.836666667,1.57,1059740,750870,349950,212600,1790,6250
Tangail,2000,30.22333333,20.7475,81.49,149.3333333,3.728333333,6.260833333,0.935,313510,229520,71400,26660,65260,262350
Teknaf,2000,30.29166667,21.9625,79.0425,415.5833333,3.338333333,7.203333333,0.7575,,,,,,
Ambagan,2001,31.19666667,21.915,,0,,,,,,,,,
Barisal,2001,30.84833333,20.90416667,85.1975,185.8333333,3.97,6.070833333,0.835833333,937640,608300,357900,185360,3730,6190
Bhola,2001,30.215,21.55166667,83.865,211.5,3.470833333,4.914166667,0.575833333,,,,,,
Bogra,2001,30.67,21.14166667,78.29583333,116.0833333,3.221666667,6.59,0.775833333,570890,473100,19730,13450,13100,61440
Chandpur,2001,30.41416667,21.83166667,79.45416667,181.3333333,3.213333333,5.6525,0.325,,,,,,
Chittagong,2001,30.91166667,21.4425,77.03833333,244.5833333,3.951666667,7.059166667,2.5675,624270,666350,106640,86960,,
Chuadanga,2001,31.63833333,20.91833333,,0,3.1875,,0.685,,,,,,
Comilla,2001,30.615,21.0275,82.14583333,162.5,3.614166667,6.929166667,0.99,794680,645310,266460,197330,37690,168850
Cox's Bazar,2001,31.39166667,22.07166667,81.73333333,334.5,3.409166667,7.776666667,1.245833333,,,,,,
Dhaka,2001,30.455,21.46916667,74.33,140.4166667,3.910833333,6.298333333,0.894166667,491320,392150,117280,44170,63190,217370
Dinajpur,2001,30.68666667,20.2575,79.55333333,185.5,3.218333333,6.626666667,0.5625,1034270,799250,42040,30840,44930,142430
Faridpur,2001,30.78416667,21.42166667,79.7,136.1666667,3.280833333,6.870833333,1,553110,331350,317710,132840,197940,799670
Feni,2001,30.52333333,21.365,80.09833333,0,3.730833333,6.755,0.745833333,,,,,,
Hatiya,2001,29.875,21.64166667,82.455,352.5833333,3.485833333,6.999166667,1.464166667,,,,,,
Ishurdi,2001,30.98083333,20.66916667,78.36916667,123.1666667,3.369166667,6.480833333,1.0275,,,,,,
Jessore,2001,31.9475,20.84,81.00833333,134.25,3.778333333,5.965833333,1.224166667,622400,517220,220870,152920,91330,397290
Khepupara,2001,30.5175,22.1725,82.48333333,289.0833333,3.596666667,6.203333333,1.29,,,,,,
Khulna,2001,31.46833333,21.86916667,81.35916667,140.8333333,3.406666667,6.9775,0.540833333,850850,664430,31390,20670,15300,74200
Kutubdia,2001,29.98916667,21.8875,82.015,193.3333333,3.2575,7.136666667,0.810833333,,,,,,
M. Court,2001,30.4875,22.02666667,82.1875,269,3.428333333,6.98,0.821666667,,,,,,
Madaripur,2001,31.01083333,21.5875,82.91666667,198.25,3.346666667,5.806666667,0.573333333,,,,,,
Mongla,2001,31.1475,22.5575,80.83416667,162.8333333,3.1875,6.995,1.431666667,,,,,,
Mymensingh,2001,30.15916667,20.99583333,81.375,162.3333333,3.543333333,6.078333333,1.1375,655150,538040,186180,116570,23270,82380
Patuakhali,2001,31.1025,21.82583333,84.28333333,242.9166667,3.748333333,5.738333333,1.1,862300,591110,253490,146690,280,500
Rajshahi,2001,31.2475,20.58416667,79.44166667,113.5833333,3.409166667,7.138333333,1.006666667,971600,853070,161010,99140,36300,134670
Rangamati,2001,31.41166667,20.93416667,78.6125,172.1666667,3.300833333,6.880833333,0.620833333,24110,27370,11430,7360,70,340
Rangpur,2001,30.04333333,20.36916667,80.45166667,207.6666667,3.333333333,6.388333333,1.0525,1430750,1221120,31700,13690,279850,1147380
Sandwip,2001,30.5125,21.01,84.95416667,406.5,3.7825,6.5875,0.724166667,,,,,,
Satkhira,2001,31.09083333,21.46,79.8175,140.25,3.336666667,6.785,0.679166667,,,,,,
Sitakunda,2001,31.43,20.72083333,81.445,227.1666667,3.35,5.5825,0.945833333,,,,,,
Srimongal,2001,30.84166667,19.35,82.98416667,241.75,3.848333333,6.85,0.544166667,,,,,,
Syedpur,2001,30.52583333,20.055,78.92166667,0,3.046666667,,1.334166667,,,,,,
Sylhet,2001,30.4775,20.93833333,80.1575,289.4166667,4.2625,6.248333333,1.574166667,1007660,762830,396940,245440,1820,6150
Tangail,2001,30.34666667,20.82166667,80.72333333,131,3.650833333,6.296666667,0.828333333,365390,277650,62210,22500,62040,253740
Teknaf,2001,30.48666667,22.17166667,80.4025,382.9166667,3.479166667,7.196666667,0.755,,,,,,
Ambagan,2002,31.03583333,21.85416667,,0,,,,,,,,,
Barisal,2002,30.75083333,21.24833333,84.30333333,205.75,4.063333333,6.648333333,0.740833333,938790,581460,386160,210670,3740,19180
Bhola,2002,30.36833333,21.59666667,84.06916667,193.6666667,3.545,5.186666667,0.5425,,,,,,
Bogra,2002,30.275,21.10833333,80.97083333,167.5833333,3.61,6.271666667,0.730833333,565080,460340,18060,12120,14550,75380
Chandpur,2002,30.44833333,21.8175,79.04416667,206.3333333,3.535,5.575833333,0.564166667,,,,,,
Chittagong,2002,31.04416667,21.96166667,74.6325,226.25,4.105,6.994166667,2.815833333,647120,676750,113580,90730,,
Chuadanga,2002,31.3225,21.1075,,0,3.294166667,,0.62,,,,,,
Comilla,2002,30.49083333,20.90416667,81.96,178,3.8125,6.6075,1.151666667,743070,610400,271060,199690,35890,111700
Cox's Bazar,2002,31.31416667,22.51583333,82.23416667,326.5,3.398333333,7.5275,1.210833333,,,,,,
Dhaka,2002,30.305,21.53166667,74.09666667,149.0833333,4.183333333,5.975833333,0.908333333,502040,383320,114850,48540,62570,218610
Dinajpur,2002,30.0675,20.27916667,80.6,212.4166667,3.505,6.716666667,0.590833333,951700,669420,28770,15510,42600,119470
Faridpur,2002,30.61583333,21.5075,80.55833333,181.5833333,3.584166667,6.784166667,1.0075,579080,323150,335960,129700,220920,932680
Feni,2002,30.405,21.25083333,80.31666667,221.6666667,3.963333333,6.443333333,0.755833333,,,,,,
Hatiya,2002,29.955,21.4975,82.83,282,3.493333333,6.571666667,1.185833333,,,,,,
Ishurdi,2002,30.69666667,20.76333333,79.89583333,116.4166667,3.576666667,6.8325,1.019166667,,,,,,
Jessore,2002,31.9525,20.97166667,80.89833333,176.6666667,3.673333333,5.971666667,1.328333333,658140,616810,170780,115200,89990,385970
Khepupara,2002,30.68166667,22.2675,82.38416667,235.4166667,3.776666667,6.205833333,1.1725,,,,,,
Khulna,2002,31.56666667,21.8875,81.6975,222.3333333,3.654166667,7.024166667,0.658333333,873040,691480,32080,22490,11510,61120
Kutubdia,2002,30.1475,22.35166667,81.43583333,199.0833333,3.1425,7.51,0.9475,,,,,,
M. Court,2002,30.54583333,22.05333333,81.55416667,260.1666667,3.495,6.440833333,0.77,,,,,,
Madaripur,2002,31.12583333,21.62083333,82.1075,180.4166667,3.405833333,5.8425,0.625,,,,,,
Mongla,2002,31.4225,22.44166667,81.30083333,232.1666667,3.436666667,7.115,1.273333333,,,,,,
Mymensingh,2002,29.46166667,20.88416667,82.36583333,199.5833333,3.88,6.25,1.028333333,657900,494600,169220,114840,21090,62780
Patuakhali,2002,31.00583333,21.7525,85.16833333,225.3333333,3.824166667,5.700833333,0.894166667,809750,524420,248180,138170,260,250
Rajshahi,2002,31.01416667,20.64666667,80.47,120.3333333,3.531666667,7.154166667,1.080833333,959560,805310,144650,91240,35420,153510
Rangamati,2002,31.15666667,20.75,81.95916667,232,3.434166667,6.688333333,0.475,25140,29170,11110,6680,30,160
Rangpur,2002,29.31166667,20.49416667,81.68583333,215.6666667,3.978333333,6.403333333,1.164166667,1385080,1077250,24790,9980,268800,881010
Sandwip,2002,29.49333333,22.24916667,84.58166667,418.6666667,3.699166667,5.801666667,0.805,,,,,,
Satkhira,2002,31.38416667,21.76,79.54666667,158.5833333,3.241666667,6.790833333,0.5975,,,,,,
Sitakunda,2002,31.125,20.73666667,82.365,230.1666667,3.535,5.348333333,0.63,,,,,,
Srimongal,2002,30.50916667,19.20916667,82.98,262.0833333,4.13,6.668333333,0.716666667,,,,,,
Syedpur,2002,29.77583333,20.1325,80.3025,0,3.475,,1.445833333,,,,,,
Sylhet,2002,30.29833333,20.76416667,81.74333333,289,4.5625,5.981666667,1.594166667,969430,745360,323550,215120,1410,3720
Tangail,2002,30.40166667,20.7725,81.31166667,168.3333333,3.698333333,6.510833333,0.734166667,352170,248640,58830,19790,64670,226040
Teknaf,2002,30.66666667,22.14583333,80.10083333,327.4166667,3.411666667,6.751666667,0.8025,,,,,,
Ambagan,2003,30.9875,21.89166667,,0,,,,,,,,,
Barisal,2003,30.46,21.655,85.00833333,149.5833333,3.961666667,6.458333333,0.823333333,903560,623030,374970,196350,5480,19180
Bhola,2003,30.20916667,21.68083333,83.6775,151.5833333,3.266666667,5.3525,0.626666667,,,,,,
Bogra,2003,30.07583333,21.025,80.34833333,141,3.58,6.641666667,0.810833333,573460,478730,17940,12740,15260,75380
Chandpur,2003,30.25916667,22.065,80.79666667,143.1666667,3.2775,5.464166667,0.439166667,,,,,,
Chittagong,2003,30.9875,21.89166667,79.75916667,230.75,3.563333333,7.026666667,0.605,657900,681580,118190,99430,,
Chuadanga,2003,31.1325,21.02583333,80.39416667,126.8333333,3.206666667,6.53,0.585833333,,,,,,
Comilla,2003,30.29,20.64666667,81.91083333,152.0833333,3.646666667,6.8975,1.291666667,766880,642850,248920,182030,32950,111700
Cox's Bazar,2003,31.24583333,22.35666667,81.80416667,342.75,3.294166667,7.5175,1.301666667,,,,,,
Dhaka,2003,30.22083333,21.75833333,74.65166667,141.0833333,4.074166667,5.88,1.284166667,473940,371430,108390,42490,63550,218610
Dinajpur,2003,29.3325,20.07416667,82.3175,171.4166667,3.5625,6.161666667,0.603333333,964890,666910,31960,26680,37570,119470
Faridpur,2003,30.475,21.46583333,80.67166667,116.6666667,3.363333333,6.69,0.838333333,539340,284220,317070,127970,228040,932680
Feni,2003,30.13166667,21.20916667,80.46833333,220.9166667,3.986666667,6.924166667,0.854166667,,,,,,
Hatiya,2003,29.68416667,21.67833333,82.0325,305.3333333,3.4875,6.598333333,1.200833333,,,,,,
Ishurdi,2003,30.6825,20.61666667,80.57166667,91.83333333,3.529166667,6.5525,1.075833333,,,,,,
Jessore,2003,31.85083333,20.90416667,81.34333333,157.6666667,3.686666667,6.171666667,1.3625,660070,649750,173240,127630,81600,385970
Khepupara,2003,30.28416667,22.17583333,83.08,202.9166667,3.5575,6.205,1.07,,,,,,
Khulna,2003,31.31416667,22.015,81.90666667,134.8333333,3.3875,6.714166667,0.724166667,930330,775420,29720,20940,11960,61120
Kutubdia,2003,29.94583333,22.41916667,80.1275,207.9166667,3.1975,7.371666667,1.046666667,,,,,,
M. Court,2003,30.39083333,22.155,81.84666667,257.5833333,3.233333333,6.786666667,1.016666667,,,,,,
Madaripur,2003,30.91916667,21.87666667,81.89416667,134,3.275,5.644166667,0.595,,,,,,
Mongla,2003,31.12833333,22.4775,81.865,140.6666667,3.258333333,6.973333333,1.305,,,,,,
Mymensingh,2003,29.28333333,20.89333333,82.4175,151.0833333,3.803333333,6.120833333,1.155,646390,480370,168720,104440,19930,62780
Patuakhali,2003,30.71833333,21.92333333,87.2,238.0833333,3.651666667,6.131666667,0.7875,790100,476420,253360,152210,200,250
Rajshahi,2003,30.86416667,20.73416667,79.96833333,117.6666667,3.403333333,6.941666667,1.0275,939810,818810,184020,118070,36990,153510
Rangamati,2003,31.42,20.82166667,80.80916667,206.1666667,3.180833333,6.87,0.473333333,25570,29960,12680,7190,30,160
Rangpur,2003,29.145,20.37416667,82.05166667,200.1666667,4.04,6.2475,1.2075,1442120,1171790,27330,17780,226480,881010
Sandwip,2003,,,,0,,6.529166667,,,,,,,
Satkhira,2003,31.05666667,21.865,80.57416667,144.75,3.113333333,6.8775,0.489166667,,,,,,
Sitakunda,2003,30.985,20.875,82.03083333,248,3.105833333,5.723333333,0.6775,,,,,,
Srimongal,2003,30.3075,19.57166667,81.56416667,191.25,3.896666667,6.63,0.699166667,,,,,,
Syedpur,2003,29.56,20.05,81.1475,215.9166667,3.5375,6.3375,1.6275,,,,,,
Sylhet,2003,30.315,20.82333333,79.02416667,296.3333333,4.446666667,5.745833333,1.496666667,1006000,800970,339500,219070,1200,3720
Tangail,2003,30.22,20.79,81.29666667,149.6666667,3.634166667,6.380833333,0.680833333,371780,273880,56160,33760,57960,226040
Teknaf,2003,30.50416667,21.99416667,80.8525,370.9166667,3.2525,7.065,0.760833333,,,,,,
Ambagan,2004,30.775,21.91083333,,0,,,,,,,,,
Barisal,2004,30.4675,21.63583333,84.59083333,210.75,3.849166667,5.94,0.905833333,889450,596650,383740,201220,5670,19330
Bhola,2004,30.29,21.61166667,84.22416667,256.6666667,3.260833333,5.471666667,0.5925,,,,,,
Bogra,2004,30.36916667,21.005,79.9225,179.75,3.480833333,6.295,0.904166667,577410,508170,17890,12060,15600,72540
Chandpur,2004,30.12583333,22.22583333,83.56083333,198.5833333,3.2975,5.191666667,0.3275,,,,,,
Chittagong,2004,30.775,21.91083333,80.21333333,243.6666667,3.73,6.571666667,0.555833333,656800,697760,126820,108360,,
Chuadanga,2004,31.62666667,21.03166667,78.415,162.5833333,3.2125,6.821666667,0.759166667,,,,,,
Comilla,2004,30.26666667,20.99333333,81.58083333,202,3.8175,6.639166667,1.644166667,657020,544970,229040,165300,26190,89830
Cox's Bazar,2004,31.17333333,22.415,81.13083333,273.5,3.340833333,7.474166667,1.254166667,,,,,,
Dhaka,2004,30.5075,21.94166667,73.58,195.5833333,3.9775,5.899166667,1.240833333,464760,401450,107500,46340,58920,193850
Dinajpur,2004,29.61333333,20.00916667,81.47,191.0833333,3.609166667,5.89,0.569166667,964550,725330,27130,23780,36080,119790
Faridpur,2004,30.54666667,21.63583333,79.04416667,166.75,3.456666667,6.764166667,1.066666667,588460,343150,327240,142180,224970,1046110
Feni,2004,29.83666667,21.135,82.06583333,199.5833333,3.675833333,6.283333333,0.76,,,,,,
Hatiya,2004,29.65916667,21.51583333,82.98583333,333.75,3.370833333,5.945,1.3425,,,,,,
Ishurdi,2004,31.06166667,20.73833333,79.075,149.0833333,3.3625,6.578333333,1.21,,,,,,
Jessore,2004,31.85916667,20.77916667,81.2175,203.6666667,3.475,6.338333333,1.559166667,705500,787060,165240,114240,82050,408610
Khepupara,2004,30.4125,21.8525,83.18666667,206,3.400833333,5.455,1.1825,,,,,,
Khulna,2004,31.07,22.10166667,81.23916667,164.8333333,3.384166667,6.415833333,0.94,871660,720670,29550,21210,12610,64310
Kutubdia,2004,29.8925,22.39916667,80.265,211.75,3.396666667,6.743333333,1.1675,,,,,,
M. Court,2004,30.21166667,22.20166667,82.02416667,287.0833333,,6.364166667,0.995833333,,,,,,
Madaripur,2004,30.85583333,21.88666667,81.5225,185.0833333,3.348333333,5.605,0.551666667,,,,,,
Mongla,2004,31.16833333,22.38583333,83.16083333,158.5833333,3.193333333,6.67,1.213333333,,,,,,
Mymensingh,2004,29.56166667,20.94,82.98166667,207.75,3.674166667,5.894166667,1.113333333,674340,554420,161460,112890,19630,71060
Patuakhali,2004,30.67,21.86916667,86.05416667,220.5833333,3.583333333,6.398333333,0.785,877580,536560,252060,157160,290,410
Rajshahi,2004,31.14666667,20.73083333,78.73833333,148.8333333,3.320833333,6.79,1.089166667,929050,791080,185920,125120,35990,145400
Rangamati,2004,31.36416667,20.85333333,80.0725,259.4166667,3.364166667,6.59,0.65,25680,30400,11850,7860,30,130
Rangpur,2004,29.2125,20.4325,81.94166667,223.3333333,3.865833333,6.185833333,1.235833333,1397180,1209740,20450,12040,185800,804510
Sandwip,2004,30.32083333,21.5975,85.10090909,389.1666667,2.689090909,6.82,0.443333333,,,,,,
Satkhira,2004,31.11166667,21.7975,79.35833333,169.4166667,2.88,6.5925,0.4675,,,,,,
Sitakunda,2004,30.79333333,20.98916667,82.54166667,270.5833333,3.381666667,5.526666667,1.193333333,,,,,,
Srimongal,2004,30.26666667,19.59333333,81.06833333,254.6666667,3.805833333,6.315833333,0.759166667,,,,,,
Syedpur,2004,29.7375,20.07916667,80.32333333,232.25,3.505833333,5.891666667,1.634166667,,,,,,
Sylhet,2004,30.19916667,20.96083333,77.85416667,355.3333333,4.13,5.866666667,1.68,1006540,848410,291360,213460,4170,13510
Tangail,2004,30.615,20.8325,80.2725,167.0833333,3.484166667,6.321666667,0.695833333,371510,265800,54990,32330,50730,195310
Teknaf,2004,30.2975,22.01,81.16833333,345.0833333,3.2,7.066666667,0.635833333,,,,,,
Ambagan,2005,31.32833333,22.41833333,,0,,,,,,,,,
Barisal,2005,31.1,21.95333333,86.01,161.9166667,4.054166667,6.48,0.7575,825445,440382,380260,192580,3890,10114
Bhola,2005,30.78833333,22.00416667,83.92666667,197.1666667,3.433333333,6.458333333,0.61,,,,,35,91
Bogra,2005,30.705,21.30833333,78.31166667,174.25,3.428333333,6.219166667,1.0225,555775,464718,17120,11850,9917,45420
Chandpur,2005,30.64583333,22.58583333,82.58666667,128.25,3.785,6.011666667,0.463333333,,,,,9453,33180
